Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,Antigua and Barbuda,Export,  All Products,Export (US$ Thousand),68101.008,73007.984,64742.856,97155.904,81738.394,85069.075,95814.236,96076.445,137957.191,95525.716,81359.228,127313.765,125745.287,190447.421,194196.259,240396.16,182558.364,156976.725,158339.672,154766.326,204627.966,145155.335,216605.245,677657.633,261504.955,425616.676,513062.889,478081.163,312378.062,556321.508,1027919.966
United States,Argentina,Export,  All Products,Export (US$ Thousand),3221616.128,3770006.528,4466337.28,4189340.672,4515611.883,5807840.047,5885179.934,4938478.041,4695467.172,3920185.601,1585395.999,2437249.964,3388087.564,4121861.182,4772823.71,5854448.952,7537863.239,5559716.661,7386783.702,9892036.523,10258026.6,10348309.78,10825715.04,9341210.651,8526705.609,9602249.082,9927159.979,8078856.733,5950063.997,7739467.345,12850390.09
United States,Armenia,Export,  All Products,Export (US$ Thousand),24826.384,77754.592,73984.912,70370.6,57449.178,62139.092,51412.054,49777.594,55615.282,49860.05,111846.797,102784.291,90655.266,65483.218,80382.805,110572.654,151465.077,77096.812,113450.618,94316.257,64299.297,91221.471,60471.04,50246.17,43578.116,54991.338,46590.036,52903.979,28003.236,44455.925,192935.383
United States,Aruba,Export,  All Products,Export (US$ Thousand),287934.912,265127.552,273944.128,247258.96,225447.573,238732.28,351152.788,307110.013,291417.741,276475.391,464578.129,354943.317,384244.551,558786.551,511188.803,518346.962,680076.976,446132.43,540432.447,713209.634,710159.319,1099961.26,1357737.497,1167457.217,800886.271,967384.024,601974.395,519050.306,309005.853,537091.298,639635.239
United States,Australia,Export,  All Products,Export (US$ Thousand),8912373.76,8271585.792,9779895.296,10788362.24,11991572.88,12040757.64,11928925.23,11810612.51,12481802.68,10930445.01,13084492.97,13076322.69,13957845.09,15588491.65,17781610.04,19205100.72,22428309.67,19596998.32,21804444.75,27622669.21,31145106.75,26110413.85,26493675.71,25021024.4,22132931.15,24514121.82,25307196.14,26018549.25,23473180.22,26427478.12,30197630.66
United States,Austria,Export,  All Products,Export (US$ Thousand),1256134.784,1324719.488,1372144.256,2016735.104,2008247.043,2073104.169,2506051.492,2587626.907,2591038.657,2604707.973,2427413.39,1768254.84,1945583.421,2543147.551,2984901.914,3161011.721,2635964.751,2466033.332,2335946.871,2779877.629,3365118.171,3477686.58,3793501.543,3989849.416,3772986.203,4240499.247,3540086.707,5724687.376,3398707.24,3931733.851,4744182.143
United States,Azerbaijan,Export,  All Products,Export (US$ Thousand),401.137,36645.868,27403.788,35636.944,54044.784,62285.751,122825.842,55007.53,209600.532,64291.77,69640.881,119781.779,158792.024,132462.798,231079.47,177622.564,239100.656,221989.369,252516.882,337884.996,492623.482,380994.293,950264.996,477316.108,433527.164,354544.887,313936.001,375424.819,162084.341,133838.44,182756.619
United States,"Bahamas, The",Export,  All Products,Export (US$ Thousand),712360.256,702614.144,684903.744,660530.816,725020.487,809899.582,815058.009,843639.601,1069284.025,1026341.738,975279.133,1074325.644,1185678.818,1786142.447,2287905.1,2473021.532,2760446.641,2455313.273,3177976.837,3441973.224,3479066.681,3450322.692,3324418.095,2386458.158,2096789.767,3058494.857,3002299.154,3317534.352,2868345.245,2911422.971,5589679.077
United States,Bahrain,Export,  All Products,Export (US$ Thousand),488704.352,653141.696,443194.912,253458.768,243643.731,405835.308,294861.584,348284.703,448987.884,432710.891,419331.501,508402.431,301784.82,350784.51,490746.547,591357.468,829521.421,668597.239,1235144.57,1214407.158,1176914.298,1017911.665,1059757.847,1270662.445,899135.346,897925.696,2042301.429,1407866.987,885305.188,936191.191,952416.936
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),188045.568,245221.568,233441.776,324482.752,209643.554,259102.785,317711.878,275458.975,239117.836,306889.722,269061.189,225884.184,289302.576,319769.758,332555.16,456420.787,468066.422,434896.461,575698.015,1144148.134,508180.705,708816.08,1113364.427,942540.067,905730.601,1473824.735,2081455.11,2327031.041,1844186.696,2337368.79,2813866.728
United States,Barbados,Export,  All Products,Export (US$ Thousand),127754.32,145456.352,161129.296,185722.464,222188.604,281083.292,281141.732,302392.378,306936.02,286612.972,267646.245,300095.183,348424.394,394920.09,443141.469,456391.806,498053.258,404689.435,397391.831,439876.711,458567.57,452155.877,539917.095,595966.307,481879.153,525245.129,596711.165,568601.978,516789.696,715748.3,813488.121
United States,Belarus,Export,  All Products,Export (US$ Thousand),25120.7,92130.416,46467.068,47945.376,53025.78,40624.322,30366.62,26053.483,31125.203,34912.642,19070.983,84064.237,32565.395,34942.759,74489.611,101564.097,134466.124,137255.83,133148.863,156543.879,102025.447,95141.886,93385.923,59235.752,195011.717,72668.182,132487.744,125041.904,112283.785,216476.154,39340.739
United States,Belgium,Export,  All Products,Export (US$ Thousand),,,,,,,,12382952.83,13924405.99,13501310.41,13325595.43,15234929.22,16869660.46,18687964.13,21345547.1,25291387.1,29026394.29,21629705.39,25457982.52,29990461.07,29434611.52,31920916.6,34771811.11,34149204.36,32096609.34,29923519.09,31426689.09,34768383.04,27620555.33,33652837.8,35523380.69
United States,Belgium-Luxembourg,Export,  All Products,Export (US$ Thousand),10048671.74,9436878.848,11172477.95,12832440.32,12760402.02,14139272.11,14522209.47,,,,,,,,,,,,,,,,,,,,,,,,
United States,Belize,Export,  All Products,Export (US$ Thousand),116802.4,135503.616,115134.376,100118.816,106621.137,114778.911,119923.967,136109.17,208417.155,172991.559,137666.56,198779.121,151832.036,217562.773,238814.568,234327.297,353016.205,252782.652,289388.047,355662.793,265606.023,241172.518,236703.11,285240.264,267001.169,294765.486,406777.168,393099.404,394206.911,440861.393,554270.522
United States,Benin,Export,  All Products,Export (US$ Thousand),27018.04,21729.372,25922.538,34025.024,27386.686,51595.386,43633.286,31291.569,26389.287,32190.32,35152.791,30150.963,45840.357,72278.749,115537.358,289410.571,846232.81,398336.998,462534.82,617574.838,572964.557,605364.254,780951.521,631462.518,235025.609,249814.125,254193.813,267015.376,197553.554,319062.587,287813.769
United States,Bermuda,Export,  All Products,Export (US$ Thousand),242258.944,264860.928,299948,298543.84,281847.889,338065.77,400311.364,343824.053,428459.273,370991.014,415090.319,401152.475,461252.862,490463.084,632588.003,659910.329,821707.767,807388.12,636554.214,608943.918,622417.113,537364.179,646392.323,600919.087,628252.463,692439.339,611276.749,577615.954,465081.625,551206.337,581297.516
United States,Bhutan,Export,  All Products,Export (US$ Thousand),961.982,160.158,195.233,485.872,398.263,615.043,2708.037,697.817,725.503,759.135,954.565,1008.122,1923.35,3052.18,3216.134,4050.496,3960.013,2742.299,3504.719,3838.631,2488.897,2351.165,2422.028,2641.04,1975.599,34892.754,55901.628,2840.054,2857.352,5921.086,4894.547
United States,Bolivia,Export,  All Products,Export (US$ Thousand),221773.232,215897.376,185813.488,213164.128,269062.745,295261.049,402892.259,312074.945,252987.296,215918.209,192068.28,182749.531,193854.824,219479.092,215322.824,277722.022,389102.67,431679.155,507981.144,667847.026,763010.279,1050758.212,1009967.972,931429.198,657271.608,594563.248,561651.943,537974.71,450802.313,527818.594,519844.609
United States,Bosnia and Herzegovina,Export,  All Products,Export (US$ Thousand),5351.811,15140.836,38957.688,28372.914,58768.497,102452.597,40016.809,43606.241,44127.262,43097.386,31670.712,21164.794,27763.6,17573.793,51553.635,20153.042,34113.666,21311.566,26349.51,21331.785,15869.518,38481.079,46080.139,27586.061,29365.009,27146.924,45656.558,60303.969,21570.95,51667.303,29434.052
United States,Botswana,Export,  All Products,Export (US$ Thousand),,,,,,,,,31395.589,43212.004,31700.742,25867.334,54126.209,67272.144,26891.085,53858.469,62177.868,93254.655,48496.947,44273.591,47983.957,82090.829,52866.146,39041.97,42427.382,93045.279,81908.861,104498.251,48679.397,52879.639,45488.048
United States,Brazil,Export,  All Products,Export (US$ Thousand),5740145.664,6045446.144,8118391.808,11443585.02,12699212.13,15912279.49,15156974.37,13249028.02,15320854.25,15879440.33,12375975.03,11210932.16,13886375.32,15371577.85,19227471.94,24628260.84,32909857.69,26175324.39,35417484.01,43018838.99,43771024.01,44092976.53,42427834.22,31650623.87,30193264.31,37329690.24,39559841.17,43083195.64,35046878.87,46882040.13,53577707.16
United States,British Indian Ocean Ter.,Export,  All Products,Export (US$ Thousand),122.808,250.171,643.993,1800.218,395.071,458.818,631.374,860.616,988.401,459.387,449.357,3463.906,3750.948,806.112,1301.705,978.717,1345.244,1774.962,1479.708,2212.415,2725.208,762.058,2099.098,581.016,5418.5,36334.868,9202.479,23016.968,7299.945,6074.129,4823.414
United States,British Virgin Islands,Export,  All Products,Export (US$ Thousand),44031.732,46120.84,46946.732,49347.116,53790.953,64690.556,62745.43,58561.248,63370.59,74667.164,67359.329,71061.918,96725.831,124853.916,218721.953,176240.181,309888.297,233006.097,145778.454,151474.267,171759.131,312739.469,386662.276,259723.071,332907.121,398708.329,822771.354,580458.784,284149.497,275708.109,525701.593
United States,Brunei,Export,  All Products,Export (US$ Thousand),452973.056,478196.128,375995.2,189497.104,375087.397,178087.859,122906.511,66737.947,156262.013,103958.99,46326.343,37511.593,47860.373,49614.155,47969.35,139629.502,111514.845,100203.375,124168.019,184371.635,157596.189,558209.359,549156.862,133391.861,614348.703,121119.34,265890.998,285066.763,119022.268,99280.605,110250.641
United States,Bulgaria,Export,  All Products,Export (US$ Thousand),85354.264,115265.28,110013.544,131803.376,137484.031,104328.758,115133.446,102524.323,114048.107,108425.061,101420.662,155682.816,171874.774,267934.42,292961.31,306154.545,509434.445,224726.011,170881.502,258589.821,248545.279,307323.074,358776.89,289092.01,269013.182,381430.577,370049.218,462385.181,374878.356,339363.738,522721.192
United States,Burkina Faso,Export,  All Products,Export (US$ Thousand),13213.768,17717.158,7259.379,14613.771,10351.597,18305.142,16089.091,10892.172,15884.824,4404.511,18779.746,10954.137,21983.31,25110.81,18104.296,33139.512,24492.57,26003.754,46587.532,33260.22,47276.772,77598.603,72304.388,53875.343,35557.522,61046.974,59499.908,66900.568,72270.407,97206.58,66663.314
United States,Burundi,Export,  All Products,Export (US$ Thousand),9643.148,2314.553,17717.796,2914.902,2145.477,542.651,4741.95,2646.074,1672.197,5298.886,1713.981,2966.057,17363.721,8121.178,6523.474,6930.327,7278.372,8697.102,14386.303,32788.844,19939.674,16711.425,5598.77,5650.192,8407.312,8132.76,14547.966,2451.935,5405.37,4455.854,5075.81
United States,Cambodia,Export,  All Products,Export (US$ Thousand),15961.955,15650.467,7426.837,26991.824,21437.671,18457.416,11069.045,19944.078,31718.161,29482.355,29246.202,57896.615,58937.757,69652.929,74498.253,138840.903,154133.669,127223.781,153825.031,186568.289,226404.53,241226.173,327933.341,391045.876,360731.305,400111.989,445763.738,513421.993,343625.564,413670.333,449190.823
United States,Cameroon,Export,  All Products,Export (US$ Thousand),57044.856,48351.54,53595.228,45694.268,70600.966,122044.343,75174.171,37044.131,59346.229,184010.717,155801.72,90744.197,99587.226,117313.887,120065.633,132920.223,125049.47,153641.764,132270.395,220567.654,253043.417,335737.087,301070.473,224961.698,189770.772,158874.78,193228.289,200426.845,194365.394,152606.541,202075.148
United States,Canada,Export,  All Products,Export (US$ Thousand),90155343.87,100188897.3,114253029.4,126021754.9,132579558.8,150120409.7,154148099.9,163903549.6,178919985.2,163421117.1,160918224.6,169920170.1,189878783.7,211895287.5,230244126.8,248408653.5,260890167.2,204720827.3,249248665.7,281237169.1,292567766.7,300685610.6,312371471.2,280582448.5,266701920.4,282450324,299744492.5,292338433.4,255021619.2,306926753.2,354887051.3
United States,Cape Verde,Export,  All Products,Export (US$ Thousand),4305.431,4952.663,4628.923,7604.991,67751.077,9963.731,9552.365,7537.463,7234.814,7701.92,9644.187,9119.074,50969.205,9871.825,13619.116,5571.564,12247.224,6387.428,9975.829,11462.67,7765.222,9134.281,7283.602,7321.66,8693.747,9146.393,8560.372,7771.326,6670.246,12594.041,15648.736
United States,Cayman Islands,Export,  All Products,Export (US$ Thousand),266952.656,179410.704,202143.84,180004.96,207977.162,270358.287,421660.566,368338.11,349991.032,261753.19,231281.827,308973.856,399929.021,680660.387,631780.442,640186.355,745753.244,643671.96,581646.732,615753.355,667000,679736.751,812721.52,683384.345,740908.35,881848.139,948416.756,1124271.728,748655.433,1206561.456,1437919.753
United States,Central African Republic,Export,  All Products,Export (US$ Thousand),1039.061,4920.719,2534.629,6132.602,3804.379,3624.11,4470.904,3726.746,1761.029,3768.103,6371.301,7422.47,30011.885,14781.003,25088.871,19747.922,23302.776,31485.494,10339.636,12335.446,8515.84,4103.35,32322.366,34309.874,9418.675,11178.603,9881.566,36993.495,22329.871,17508.193,25416.771
United States,Chad,Export,  All Products,Export (US$ Thousand),5291.95,7741.416,7458.251,10781.761,3369.287,3098,3464.377,2686.738,10813.477,137043.454,127340.13,64374.425,41432.975,53752.155,60253.873,71107.491,62515.46,62698.757,89670.008,35450.336,36551.674,41460.707,66499.541,56591.528,32817.284,31338.486,52659.158,84647.384,46145.95,41918.79,81527.306
United States,Chile,Export,  All Products,Export (US$ Thousand),2454954.24,2605345.536,2775902.976,3613107.2,4131527.357,4374896.171,3985222.373,3078969.867,3460280.348,3118380.303,2608957.66,2715040.776,3605984.29,5133504.541,6789923.304,8310803.802,12093493.22,9365332.553,10906674.81,15993031,18773079.45,17517675.08,16512735.5,15444314.02,12931529.74,13632498.58,15376505.1,15776197.12,12766531.69,17339990.62,23327985.47
United States,China,Export,  All Products,Export (US$ Thousand),7469572.096,8767095.808,9286686.72,11748110.34,11977746.41,12804864.93,14257941.63,13117665.53,16184679.3,19181936.06,22127509.05,28367720.78,34427686.53,41190674.56,55224097.11,65237883.48,71456411.76,69575613.27,91910977.24,104121383,110516536,121721075.5,123675622.8,116071708.8,115594770.3,129797515.3,120147865.7,106626645.1,124648507.6,151065177.4,153837022.4
United States,Christmas Island,Export,  All Products,Export (US$ Thousand),234.698,1705.277,804.569,4358.142,394.856,365.353,478.96,1518.733,1312.327,1665.235,1183.895,1034.996,4486.707,2005.92,1512.229,2544.078,12994.431,925.955,1750.269,1486.081,4053.949,466.894,168.931,1551.179,1143.404,476.695,777.666,1596.433,1978.191,739.061,1442.892
United States,Cocos (Keeling) Islands,Export,  All Products,Export (US$ Thousand),223.47,480.612,6650.971,564.871,209.433,370.454,331.193,498.936,999.522,2929.139,966.292,576.026,5627.161,1048.051,757.982,1231.015,979.073,1440.652,728.118,957.218,932.61,22169.095,6040.796,557.62,779.466,452.079,344.969,83.233,120.398,770.411,2031.159
United States,Colombia,Export,  All Products,Export (US$ Thousand),3282031.104,3229140.992,4070248.96,4628233.216,4708709.95,5198589.863,4816698.166,3532031.126,3671213.599,3583147.42,3582476.715,3755802.35,4504969.869,5462357.164,6708245.208,8559637.263,11438774.06,9457772.232,12067662.18,14335692.04,16356797.01,18369301.51,20106598.37,16286779.9,13047286.08,13374613.45,15158364.01,14780136.22,12063010.2,16451440.89,20573031.97
United States,Comoros,Export,  All Products,Export (US$ Thousand),642.341,309.4,100.638,678.747,77.729,319.929,612.715,243.432,703.65,1371.714,143.891,568.44,744.813,295.219,108.899,367.032,424.345,1931.394,1259.238,1095.278,954.373,3491.014,3452.794,1507.078,1349.892,1375.097,2777.625,1512.989,1410.572,1764.259,2238.921
United States,"Congo, Dem. Rep.",Export,  All Products,Export (US$ Thousand),32703.06,35276.408,39529.108,77062.288,73269.982,37913.838,34035.542,21086.748,10045.289,18623.463,28126.965,30622.308,66845.789,64968.131,70719.051,112907.113,130260.047,79856.058,93267.329,165925.39,199549.248,169806.311,181848.831,136189.374,82754.412,76260.999,78002.318,131006.401,152906.389,225133.31,154246.797
United States,"Congo, Rep.",Export,  All Products,Export (US$ Thousand),59725.28,27384.556,37969.3,54652.432,62362.724,75298.961,92020.013,47046.307,81699.46,89978.821,52370.619,78608.46,65716.604,104056.096,138004.892,140023.813,184600.902,277074.11,254428.015,227293.001,237200.621,222397.877,321466.589,249220.232,130887.171,117350.513,100419.567,105327.403,102455.696,112186.056,179927.267
United States,Cook Islands,Export,  All Products,Export (US$ Thousand),2554.294,2043.145,927.371,944.518,826.436,1319.735,1109.932,1072.804,1132.668,712.032,796.393,2102.321,934.74,1372.809,3027.954,2393.727,2790.773,1963.686,3858.635,4604.318,5504.221,4869.141,5486.093,4249.826,4650.187,5243.873,7210.537,10645.069,3252.366,4190.352,6289.079
United States,Costa Rica,Export,  All Products,Export (US$ Thousand),1350944.128,1547289.088,1866624.256,1739054.336,1813562.535,2023460.834,2299250.424,2379659.697,2460411.509,2502286.214,3116475.457,3413541.792,3305838.304,3598549.377,4132397.99,4580636.549,5681819.567,4704373.092,5178268.088,6099237.36,7236638.312,7223399.974,6964076.275,6079415.736,5864695.403,6145714.634,6497395.885,6205931.348,5733234.127,7311571.089,8525369.398
